mol_id,PKI,0,1,2,3,5,8,9,10,20,21,32,75,76,100,101
1,9.154901959985745,9.793,2.417,1.708,0.704,0.156,0.493,0.487,0.443,0.264,0.238,0.282,0.36,0.219,0.475,0.355
2,9.30102999566398,7.286,3.114,2.133,0.581,0.158,0.499,0.531,0.447,0.398,0.146,0.238,0.464,0.203,0.493,0.382
3,6.214670164989233,290.953,114.019,1.764,0.715,0.151,0.39,0.428,0.378,0.435,0.147,0.21,0.332,0.319,0.398,0.313
4,7.920818753952375,167.145,6.414,2.451,0.95,0.151,0.319,0.383,0.391,0.289,0.233,0.276,0.35,0.421,0.364,0.303
6,7.823908740944319,12.536,2.439,1.849,0.745,0.156,0.542,0.417,0.356,0.272,0.126,0.198,0.45,0.205,0.438,0.324
7,7.207608310501746,345.173,243.004,2.62,0.584,0.158,0.558,0.572,0.538,0.695,0.308,0.396,0.963,0.439,0.556,0.595
8,8.619788758288394,13.823,2.765,1.311,0.772,0.154,0.503,0.427,0.313,0.251,0.106,0.168,0.423,0.17,0.414,0.312
9,7.341988603342887,7.556,2.985,0.572,0.68,0.165,0.587,0.478,0.281,0.303,0.035,0.096,0.501,0.101,0.448,0.292
10,8.698970004336019,14.574,2.46,0.805,0.817,0.155,0.465,0.422,0.304,0.275,0.058,0.122,0.446,0.117,0.397,0.308
12,7.744727494896693,14.246,2.95,1.456,0.764,0.154,0.521,0.411,0.348,0.21,0.157,0.203,0.351,0.183,0.427,0.313
13,7.552841968657781,47.279,24.627,2.242,0.638,0.153,0.054,0.069,0.456,0.003,0.256,0.313,0.038,0.364,0.193,0.099
14,8.017728766960431,272.851,135.823,9.252,0.653,0.153,0.977,0.264,0.439,0.181,0.439,0.387,0.306,0.406,0.56,0.559
15,8.920818753952375,206.85,114.262,36.202,0.579,0.159,0.447,0.233,0.04,0.279,0.001,0.007,0.487,0.014,0.24,0.243
16,7.301029995663981,10.348,2.612,0.805,0.752,0.159,0.516,0.425,0.302,0.287,0.05,0.118,0.498,0.123,0.414,0.275
17,8.537602002101044,176.464,6.163,0.979,0.961,0.159,0.219,0.433,0.298,0.505,0.073,0.127,0.591,0.142,0.316,0.271
19,7.494850021680094,29.562,5.455,1.071,0.819,0.153,0.086,0.201,0.359,0.012,0.031,0.142,0.092,0.152,0.215,0.032
20,7.657577319177793,19.744,16.403,2.348,0.513,0.147,0.023,0.548,0.47,0.001,0.037,0.28,0.012,0.342,0.347,0.236
21,7.958607314841775,166.193,12.844,2.066,0.918,0.149,0.146,0.47,0.452,0.463,0.209,0.286,0.537,0.405,0.356,0.302
22,7.017728766960431,221.246,3.167,1.06,0.981,0.162,0.66,0.496,0.324,0.307,0.076,0.148,0.469,0.142,0.493,0.455
23,8.080921907623926,94.132,5.38,3.988,0.909,0.153,0.139,0.328,0.367,0.382,0.377,0.377,0.471,0.461,0.278,0.284
24,8.769551078621726,128.711,9.643,1.216,0.922,0.156,0.197,0.447,0.39,0.502,0.103,0.181,0.491,0.223,0.345,0.278
25,7.481486060122112,363.251,8.975,0.956,0.973,0.156,0.978,0.429,0.31,0.579,0.066,0.129,0.89,0.129,0.572,0.56
27,7.958607314841775,139.739,32.085,3.573,0.797,0.153,0.401,0.026,0.496,0.001,0.287,0.358,0.01,0.452,0.308,0.345
28,8.031517051446064,48.536,13.84,2.505,0.748,0.154,0.05,0.469,0.354,0.002,0.24,0.258,0.573,0.406,0.291,0.213
30,8.229147988357855,20.188,3.053,0.866,0.837,0.151,0.499,0.409,0.336,0.249,0.092,0.159,0.372,0.175,0.415,0.354
31,8.568636235841012,276.844,178.858,4.452,0.602,0.156,0.655,0.397,0.412,0.678,0.233,0.291,0.358,0.533,0.488,0.659
32,8.022276394711152,207.851,2.569,0.757,0.984,0.156,0.831,0.374,0.353,0.238,0.07,0.146,0.39,0.174,0.519,0.406
33,7.886056647693163,11.747,3.276,1.329,0.718,0.154,0.543,0.449,0.406,0.24,0.086,0.176,0.414,0.195,0.466,0.331
34,8.494850021680094,163.164,41.453,6.527,0.773,0.159,0.386,0.035,0.399,0.005,0.007,0.175,0.015,0.308,0.273,0.111
35,7.045757490560675,7.285,3.647,1.129,0.604,0.16,0.523,0.445,0.271,0.24,0.118,0.132,0.376,0.263,0.413,0.273
36,8.585026652029182,12.238,4.154,0.899,0.708,0.154,0.434,0.367,0.325,0.202,0.06,0.134,0.328,0.142,0.376,0.256
37,8.214670164989233,12.273,3.672,0.787,0.734,0.156,0.448,0.361,0.286,0.197,0.055,0.118,0.339,0.125,0.365,0.252
38,8.346787486224656,105.16,7.802,1.961,0.915,0.154,0.182,0.406,0.402,0.571,0.164,0.283,0.421,0.356,0.33,0.326
39,8.823908740944319,294.647,5.822,1.344,0.976,0.153,0.705,0.367,0.345,0.276,0.236,0.252,0.379,0.212,0.472,0.477
40,8.698970004336019,6.175,4.221,0.937,0.545,0.164,0.524,0.421,0.291,0.196,0.204,0.162,0.278,0.404,0.412,0.276
41,6.823908740944319,6.775,4.032,0.696,0.589,0.162,0.52,0.442,0.262,0.235,0.06,0.108,0.377,0.121,0.408,0.26
42,8.55284196865778,7.496,3.542,0.744,0.636,0.163,0.547,0.457,0.307,0.246,0.073,0.131,0.402,0.144,0.437,0.264
43,7.744727494896693,293.891,200.06,1.448,0.593,0.163,0.659,0.507,0.287,0.254,0.091,0.148,0.29,0.136,0.484,0.368
44,8.886056647693163,7.634,3.152,0.859,0.656,0.161,0.531,0.47,0.289,0.267,0.056,0.12,0.459,0.121,0.43,0.267
45,9.045757490560677,212.089,4.578,1.289,0.973,0.156,0.334,0.409,0.376,0.284,0.116,0.187,0.446,0.253,0.373,0.213
46,8.886056647693163,331.65,144.908,7.154,0.686,0.151,0.536,0.644,0.361,0.326,0.156,0.219,0.563,0.282,0.514,0.366
47,8.0,6.828,3.608,0.953,0.599,0.162,0.548,0.45,0.323,0.241,0.064,0.14,0.396,0.134,0.44,0.282
49,9.221848749616356,28.645,7.261,1.041,0.775,0.152,0.043,0.522,0.356,0.076,0.027,0.142,0.368,0.174,0.307,0.039
50,8.522878745280337,200.939,138.648,3.312,0.586,0.154,0.314,0.598,0.428,0.115,0.343,0.377,0.149,0.385,0.447,0.267
51,8.481486060122112,7.966,6.889,1.166,0.497,0.152,0.4,0.444,0.375,0.355,0.14,0.214,0.353,0.185,0.406,0.296
52,8.275724130399212,7.925,5.147,1.071,0.56,0.156,0.436,0.478,0.421,0.279,0.078,0.179,0.392,0.217,0.445,0.305
53,8.67778070526608,10.38,5.563,1.37,0.6,0.153,0.419,0.427,0.443,0.309,0.117,0.225,0.416,0.26,0.43,0.34
54,8.585026652029182,320.132,6.051,3.474,0.971,0.154,0.729,0.497,0.394,0.283,0.215,0.295,0.459,0.331,0.54,0.411
55,8.585026652029182,10.419,5.623,0.781,0.619,0.153,0.405,0.441,0.361,0.321,0.089,0.163,0.478,0.2,0.402,0.26
56,8.0,55.183,8.43,3.128,0.827,0.155,0.056,0.377,0.422,0.354,0.053,0.259,0.393,0.3,0.285,0.136
57,7.552841968657781,52.215,6.747,4.698,0.82,0.155,0.054,0.435,0.479,0.304,0.327,0.408,0.341,0.308,0.323,0.227
58,7.997833938243493,243.287,5.737,0.955,0.973,0.156,0.506,0.418,0.325,0.337,0.115,0.181,0.462,0.157,0.416,0.336
59,8.3767507096021,61.851,7.785,1.605,0.868,0.153,0.086,0.438,0.427,0.263,0.188,0.285,0.308,0.357,0.317,0.152
60,8.301029995663981,78.326,7.307,4.814,0.866,0.151,0.072,0.396,0.475,0.472,0.347,0.356,0.512,0.234,0.314,0.353
61,7.920818753952375,8.802,7.693,0.743,0.511,0.151,0.373,0.444,0.308,0.246,0.086,0.133,0.256,0.182,0.375,0.347
62,8.769551078621726,12.113,7.649,0.897,0.586,0.148,0.451,0.413,0.34,0.498,0.067,0.15,0.599,0.173,0.401,0.369
63,8.431798275933005,13.113,6.312,1.224,0.635,0.149,0.466,0.388,0.43,0.397,0.084,0.187,0.497,0.235,0.428,0.323
64,8.267606240177031,149.724,6.881,3.583,0.935,0.145,0.189,0.38,0.243,0.455,0.152,0.175,0.515,0.159,0.271,0.227
65,8.136677139879543,204.011,52.05,4.77,0.782,0.15,0.55,0.054,0.367,0.003,0.081,0.446,0.024,0.407,0.324,0.194
66,8.075720713938118,12.014,7.898,1.026,0.574,0.148,0.373,0.376,0.346,0.461,0.079,0.156,0.348,0.177,0.365,0.275
67,7.795880017344075,9.647,8.026,0.789,0.523,0.151,0.458,0.351,0.304,0.213,0.059,0.12,0.271,0.141,0.371,0.26
68,7.886056647693163,314.835,200.811,5.088,0.605,0.147,0.629,0.338,0.401,0.464,0.376,0.354,0.503,0.313,0.456,0.507
70,8.031517051446064,22.181,8.891,1.685,0.677,0.148,0.063,0.425,0.224,0.426,0.195,0.204,0.277,0.065,0.238,0.246
76,8.040958607678906,28.836,7.42,2.122,0.751,0.151,0.031,0.424,0.362,0.497,0.142,0.214,0.566,0.234,0.272,0.246
78,8.337242168318426,9.418,5.258,1.041,0.599,0.151,0.423,0.471,0.318,0.212,0.07,0.14,0.36,0.158,0.404,0.296
79,7.0762380391713,233.818,10.522,2.038,0.949,0.162,0.662,0.4,0.441,0.336,0.102,0.211,0.312,0.255,0.501,0.368
80,9.522878745280336,301.695,6.509,2.463,0.971,0.152,0.664,0.429,0.357,0.416,0.317,0.298,0.53,0.206,0.484,0.504
81,10.0,223.627,6.387,1.043,0.968,0.154,0.779,0.39,0.337,0.172,0.07,0.14,0.369,0.161,0.502,0.292
82,8.958607314841775,249.786,4.709,0.961,0.978,0.151,0.743,0.365,0.322,0.252,0.073,0.142,0.37,0.149,0.477,0.326
83,8.309803919971486,24.419,8.133,2.091,0.705,0.154,0.035,0.445,0.41,0.01,0.005,0.112,0.43,0.177,0.297,0.013
85,7.508638306165727,6.673,4.929,0.968,0.531,0.159,0.475,0.551,0.324,0.289,0.074,0.138,0.481,0.166,0.45,0.292
86,7.366531544420414,199.458,6.694,1.63,0.96,0.152,0.488,0.412,0.357,0.571,0.271,0.26,0.834,0.371,0.419,0.452
87,8.2839966563652,218.999,6.011,2.012,0.965,0.153,0.814,0.423,0.272,0.336,0.297,0.258,0.476,0.147,0.503,0.497
88,8.698970004336019,8.928,5.07,1.017,0.595,0.153,0.442,0.377,0.378,0.219,0.233,0.216,0.311,0.483,0.399,0.262
89,8.468521082957745,65.769,7.319,1.771,0.879,0.153,0.085,0.437,0.464,0.391,0.251,0.279,0.504,0.503,0.329,0.256
90,8.585026652029182,218.006,5.541,1.083,0.971,0.153,0.899,0.433,0.449,0.333,0.143,0.222,0.492,0.251,0.594,0.445
91,7.886056647693163,176.573,6.14,2.415,0.954,0.155,0.375,0.419,0.423,0.329,0.191,0.296,0.418,0.234,0.406,0.342
92,8.455931955649724,6.941,5.868,0.774,0.511,0.157,0.471,0.533,0.286,0.318,0.048,0.114,0.508,0.112,0.43,0.284
93,8.958607314841775,224.043,5.027,1.112,0.973,0.16,0.967,0.411,0.329,0.339,0.077,0.142,0.506,0.16,0.569,0.489
94,7.602059991327962,10.224,3.819,2.149,0.631,0.154,0.514,0.485,0.411,0.243,0.269,0.288,0.321,0.469,0.47,0.342
95,6.127843727251707,8.215,2.867,0.858,0.688,0.163,0.607,0.489,0.34,0.362,0.083,0.152,0.57,0.169,0.479,0.34
96,6.6777807052660805,191.371,6.107,0.831,0.965,0.167,0.6,0.442,0.349,0.315,0.05,0.124,0.401,0.121,0.464,0.426
97,6.806875401645538,207.968,7.2,1.454,0.96,0.156,0.464,0.391,0.479,0.241,0.248,0.286,0.33,0.378,0.445,0.324
98,6.91721462968355,16.471,2.127,1.86,0.805,0.151,0.564,0.431,0.472,0.275,0.144,0.259,0.458,0.181,0.489,0.329
99,6.920818753952375,279.871,99.756,42.174,0.664,0.151,0.326,0.385,0.1,0.741,0.06,0.09,0.756,0.098,0.27,0.402
100,7.67778070526608,9.167,2.34,0.931,0.737,0.163,0.555,0.416,0.313,0.318,0.061,0.133,0.528,0.117,0.428,0.28
101,7.795880017344075,15.079,2.464,0.834,0.821,0.155,0.481,0.436,0.268,0.299,0.047,0.105,0.494,0.096,0.395,0.298
102,7.920818753952375,439.681,10.796,2.318,0.971,0.161,0.984,0.601,0.404,0.567,0.272,0.302,0.573,0.358,0.663,0.622
103,7.920818753952375,13.288,2.72,0.919,0.785,0.157,0.444,0.382,0.3,0.268,0.075,0.136,0.425,0.112,0.376,0.269
104,7.920818753952375,28.667,7.993,2.248,0.737,0.164,0.033,0.563,0.4,0.001,0.041,0.295,0.634,0.434,0.332,0.148
105,8.070581074285707,15.709,2.356,1.411,0.807,0.154,0.516,0.402,0.348,0.263,0.096,0.171,0.395,0.174,0.422,0.306
106,8.102372908709558,9.676,2.325,1.458,0.719,0.157,0.512,0.417,0.362,0.232,0.112,0.181,0.598,0.161,0.43,0.347
107,8.207608310501746,8.938,3.043,1.172,0.679,0.16,0.556,0.48,0.314,0.249,0.042,0.12,0.523,0.126,0.45,0.341
109,8.327902142064282,195.564,65.074,3.406,0.741,0.151,0.691,0.049,0.396,0.002,0.183,0.272,0.019,0.293,0.379,0.377
110,8.619788758288394,174.16,3.217,0.99,0.976,0.153,0.817,0.37,0.375,0.255,0.085,0.17,0.368,0.17,0.521,0.355
113,5.337242168318426,268.154,9.522,0.499,0.964,0.177,0.986,0.51,0.326,0.204,0.154,0.177,0.373,0.221,0.607,0.471
114,5.508638306165727,188.512,2.903,2.071,0.974,0.177,0.511,0.483,0.553,0.642,0.36,0.299,0.817,0.665,0.516,0.475
115,5.537602002101044,377.432,195.992,5.124,0.652,0.167,0.779,0.585,0.364,0.262,0.268,0.284,0.445,0.37,0.576,0.433
116,5.585026652029182,17.606,3.047,0.332,0.839,0.165,0.53,0.392,0.24,0.363,0.267,0.234,0.412,0.232,0.387,0.324
117,5.619788758288394,16.513,3.395,0.412,0.813,0.163,0.571,0.41,0.231,0.32,0.097,0.119,0.412,0.099,0.404,0.278
118,5.657577319177793,223.575,146.556,0.898,0.603,0.177,0.404,0.427,0.495,0.254,0.349,0.317,0.331,0.355,0.442,0.343
119,5.6777807052660805,473.25,66.729,1.492,0.874,0.177,0.896,0.131,0.285,0.107,0.947,0.328,0.047,0.434,0.437,0.666
120,5.698970004336019,167.949,11.132,1.119,0.932,0.172,0.264,0.592,0.353,0.506,0.403,0.332,0.748,0.33,0.403,0.378
121,5.769551078621726,10.039,2.134,0.549,0.789,0.174,0.571,0.485,0.433,0.469,0.097,0.167,0.418,0.204,0.496,0.328
122,5.769551078621726,256.368,1.463,0.902,0.991,0.177,0.624,0.389,0.42,0.658,0.059,0.134,0.402,0.118,0.478,0.436
123,5.823908740944319,281.182,16.334,2.399,0.938,0.159,0.321,0.511,0.438,0.279,0.523,0.372,0.401,0.542,0.423,0.342
124,5.958607314841775,10.733,3.125,0.225,0.762,0.171,0.579,0.486,0.14,0.456,0.141,0.1,0.452,0.059,0.401,0.315
125,6.0,21.003,2.005,0.545,0.892,0.163,0.558,0.464,0.29,0.566,0.193,0.22,0.449,0.181,0.437,0.402
126,6.0,187.221,7.852,2.487,0.948,0.162,0.367,0.479,0.428,0.389,0.222,0.295,0.413,0.397,0.425,0.356
127,6.309803919971486,434.392,30.766,11.869,0.911,0.165,0.988,0.034,0.362,0.263,0.001,0.086,0.01,0.165,0.461,0.422
128,6.366531544420414,20.05,1.894,0.88,0.878,0.161,0.563,0.43,0.407,0.577,0.195,0.334,0.478,0.344,0.467,0.384
129,6.443697499232712,286.932,56.471,1.045,0.833,0.158,0.429,0.08,0.33,0.124,0.259,0.261,0.08,0.217,0.279,0.351
130,6.698970004336019,20.333,2.514,0.289,0.879,0.163,0.56,0.429,0.21,0.378,0.176,0.142,0.367,0.115,0.4,0.335
131,7.0,12.33,2.191,0.233,0.836,0.175,0.592,0.506,0.345,0.788,0.226,0.234,0.507,0.229,0.481,0.451
132,5.455931955649724,119.298,4.282,1.603,0.953,0.164,0.207,0.439,0.437,0.387,0.213,0.319,0.531,0.357,0.361,0.302
133,5.494850021680094,64.815,6.726,3.815,0.86,0.158,0.06,0.513,0.448,0.084,0.228,0.34,0.432,0.384,0.34,0.105
134,5.552841968657781,9.444,2.253,0.76,0.758,0.169,0.582,0.332,0.292,0.17,0.061,0.125,0.386,0.125,0.402,0.259
135,5.920818753952375,9.491,2.805,0.786,0.725,0.163,0.54,0.488,0.365,0.284,0.1,0.166,0.567,0.224,0.464,0.318
136,6.049148541111453,262.893,6.854,0.917,0.971,0.167,0.925,0.351,0.287,0.102,0.052,0.123,0.241,0.11,0.521,0.396
137,6.142667503568731,11.108,2.054,1.183,0.774,0.168,0.541,0.378,0.434,0.159,0.117,0.207,0.318,0.197,0.451,0.269
138,6.1487416512809245,10.536,2.414,0.67,0.774,0.165,0.574,0.364,0.233,0.206,0.032,0.086,0.424,0.101,0.391,0.29
139,6.179798540514359,10.412,2.16,0.656,0.787,0.167,0.553,0.375,0.319,0.178,0.081,0.144,0.396,0.15,0.416,0.281
140,6.191114132640188,11.917,2.253,0.669,0.803,0.164,0.584,0.341,0.278,0.195,0.044,0.11,0.432,0.112,0.401,0.294
141,6.214670164989233,11.212,1.91,0.8,0.805,0.172,0.534,0.332,0.272,0.136,0.04,0.1,0.271,0.114,0.379,0.332
142,6.343901797987168,10.417,2.115,0.862,0.778,0.168,0.579,0.329,0.282,0.178,0.132,0.151,0.383,0.269,0.397,0.3
144,6.38933983691012,196.532,3.27,0.999,0.979,0.163,0.613,0.44,0.334,0.381,0.108,0.169,0.468,0.196,0.462,0.331
145,6.400116927926312,11.649,1.849,1.21,0.792,0.167,0.537,0.352,0.32,0.178,0.071,0.149,0.405,0.134,0.403,0.284
147,6.504455662453552,244.71,2.218,1.546,0.985,0.163,0.839,0.38,0.446,0.331,0.201,0.293,0.576,0.332,0.555,0.518
148,6.552841968657781,57.625,16.185,7.653,0.707,0.155,0.041,0.048,0.511,0.004,0.03,0.424,0.021,0.346,0.2,0.038
149,6.628932137728263,301.903,8.629,1.403,0.968,0.164,0.634,0.516,0.428,0.435,0.081,0.183,0.421,0.186,0.526,0.447
150,6.82102305270683,216.942,136.461,2.568,0.609,0.158,0.216,0.241,0.334,0.116,0.197,0.237,0.124,0.367,0.263,0.147
151,6.920818753952375,250.465,2.233,1.03,0.987,0.172,0.527,0.433,0.356,0.222,0.165,0.239,0.505,0.229,0.439,0.39
152,7.008773924307505,7.939,2.539,0.68,0.712,0.169,0.56,0.402,0.231,0.214,0.034,0.088,0.445,0.097,0.398,0.269
153,7.1249387366083,193.902,7.934,0.938,0.956,0.168,0.37,0.414,0.406,0.549,0.101,0.188,0.372,0.214,0.397,0.31
155,8.337242168318426,33.412,6.079,4.959,0.752,0.161,0.036,0.491,0.373,0.091,0.002,0.248,0.306,0.261,0.3,0.035
156,8.522878745280337,199.8,5.383,0.914,0.969,0.16,0.753,0.403,0.269,0.176,0.158,0.202,0.268,0.115,0.475,0.407
158,8.130768280269024,219.615,7.902,1.317,0.96,0.157,0.934,0.538,0.34,0.456,0.183,0.19,0.518,0.194,0.604,0.535
159,6.110698297493689,248.176,5.078,3.774,0.966,0.163,0.687,0.324,0.411,0.492,0.209,0.262,0.489,0.282,0.474,0.466
160,6.958607314841775,183.124,124.412,75.436,0.478,0.16,0.28,0.39,0.125,0.193,0.191,0.138,0.139,0.16,0.265,0.261
161,7.33161408331,192.15,38.45,1.859,0.827,0.15,0.444,0.067,0.453,0.007,0.227,0.341,0.027,0.371,0.321,0.216
162,8.537602002101044,10.202,6.752,1.094,0.565,0.153,0.534,0.539,0.233,0.28,0.048,0.102,0.361,0.098,0.435,0.261
163,8.318758762624412,8.603,4.985,2.182,0.546,0.159,0.553,0.466,0.268,0.283,0.103,0.14,0.325,0.14,0.429,0.309
164,8.823908740944319,14.653,5.39,1.444,0.682,0.149,0.504,0.357,0.392,0.473,0.138,0.213,0.322,0.191,0.418,0.364
165,7.066006836168758,13.226,6.453,1.473,0.625,0.147,0.463,0.466,0.376,0.302,0.093,0.188,0.325,0.196,0.435,0.271
166,7.335358024443875,226.265,33.402,2.834,0.862,0.157,0.303,0.043,0.335,0.003,0.045,0.324,0.012,0.377,0.227,0.116
167,9.30102999566398,14.555,6.853,1.816,0.627,0.146,0.523,0.378,0.396,0.602,0.237,0.265,0.484,0.267,0.432,0.393
168,7.542118103266008,19.728,4.183,1.793,0.768,0.148,0.663,0.405,0.416,0.382,0.185,0.248,0.564,0.233,0.494,0.349
169,7.394694953858891,251.675,6.61,1.216,0.97,0.156,0.666,0.549,0.179,0.326,0.072,0.093,0.379,0.083,0.465,0.331
170,7.52432881167557,173.582,39.823,9.202,0.78,0.156,0.227,0.064,0.443,0.081,0.281,0.344,0.019,0.401,0.245,0.166
171,6.882728704344236,10.312,5.499,0.469,0.633,0.16,0.462,0.451,0.19,0.195,0.338,0.168,0.354,0.141,0.368,0.407
172,8.67778070526608,48.595,8.134,3.3,0.81,0.152,0.061,0.457,0.439,0.032,0.029,0.205,0.375,0.24,0.319,0.023
173,9.154901959985745,287.389,9.134,3.831,0.957,0.157,0.756,0.362,0.403,0.424,0.156,0.229,0.396,0.231,0.507,0.444
174,7.920818753952375,13.028,6.566,2.388,0.593,0.149,0.466,0.421,0.267,0.568,0.107,0.15,0.848,0.148,0.385,0.335
175,5.920818753952375,11.713,3.579,1.383,0.702,0.163,0.549,0.361,0.392,0.302,0.158,0.24,0.357,0.276,0.434,0.34
176,6.815308569182402,7.989,5.449,0.557,0.571,0.161,0.47,0.477,0.261,0.408,0.117,0.14,0.513,0.176,0.403,0.327
177,8.638272163982407,266.975,6.906,1.328,0.97,0.146,0.894,0.371,0.353,0.373,0.218,0.21,0.518,0.325,0.539,0.507
178,8.795880017344075,388.705,8.388,2.341,0.973,0.15,0.902,0.504,0.429,0.36,0.291,0.3,0.372,0.288,0.611,0.513
179,7.546681659952962,34.68,5.853,2.272,0.81,0.162,0.065,0.401,0.464,0.02,0.004,0.12,0.069,0.151,0.31,0.019
180,8.356547323513812,14.893,4.142,1.535,0.724,0.153,0.47,0.533,0.272,0.414,0.177,0.202,0.49,0.248,0.425,0.333
181,7.75448733218585,11.589,3.481,1.831,0.686,0.161,0.554,0.375,0.379,0.276,0.157,0.203,0.32,0.304,0.436,0.313
182,7.07727454200674,264.702,169.513,2.396,0.606,0.163,0.426,0.302,0.467,0.172,0.228,0.33,0.211,0.334,0.398,0.336
183,8.42021640338319,105.895,23.647,4.154,0.792,0.145,0.188,0.021,0.333,0.078,0.284,0.316,0.102,0.353,0.181,0.243
184,8.55284196865778,13.015,3.902,1.088,0.723,0.161,0.554,0.434,0.341,0.392,0.393,0.369,0.405,0.425,0.443,0.418
185,7.443697499232712,25.921,3.657,0.751,0.855,0.156,0.562,0.461,0.282,0.209,0.223,0.181,0.286,0.394,0.435,0.333
186,9.154901959985745,88.42,20.147,4.723,0.78,0.145,0.107,0.479,0.316,0.331,0.457,0.323,0.433,0.395,0.301,0.27
187,8.3767507096021,14.337,6.211,1.479,0.651,0.149,0.498,0.334,0.406,0.401,0.156,0.214,0.285,0.209,0.413,0.312
188,7.454692883534176,220.782,124.294,4.083,0.632,0.16,0.348,0.596,0.48,0.791,0.217,0.343,0.627,0.342,0.474,0.478
190,7.818156412055227,323.044,4.539,2.252,0.979,0.156,0.951,0.354,0.473,0.238,0.219,0.291,0.233,0.296,0.592,0.498
191,9.0,16.852,4.705,2.731,0.694,0.146,0.538,0.379,0.419,0.341,0.216,0.275,0.337,0.297,0.445,0.296
192,6.764471553092451,22.152,4.349,1.454,0.792,0.146,0.615,0.385,0.323,0.371,0.112,0.171,0.349,0.218,0.441,0.301
194,9.142667503568733,13.377,8.322,1.839,0.568,0.148,0.502,0.429,0.253,0.419,0.354,0.208,0.411,0.513,0.394,0.366
195,9.102372908709558,107.995,11.117,2.846,0.886,0.142,0.148,0.522,0.395,0.509,0.272,0.281,0.59,0.37,0.355,0.299
196,9.18045606445813,291.36,9.148,2.258,0.962,0.144,0.8,0.376,0.314,0.355,0.483,0.279,0.525,0.37,0.497,0.51
197,9.075720713938118,297.941,6.782,4.081,0.965,0.141,0.636,0.391,0.449,0.292,0.486,0.408,0.308,0.518,0.492,0.42
198,9.148741651280924,242.544,8.983,6.395,0.94,0.139,0.432,0.41,0.377,0.429,0.237,0.286,0.516,0.274,0.406,0.456
199,8.958607314841775,65.627,44.381,5.063,0.57,0.142,0.09,0.134,0.395,0.026,0.1,0.19,0.047,0.489,0.206,0.102
200,7.016193358021584,184.192,12.138,4.186,0.919,0.141,0.296,0.454,0.423,0.367,0.414,0.378,0.42,0.375,0.391,0.31
201,9.148741651280924,200.071,10.67,1.631,0.942,0.142,0.376,0.443,0.337,0.423,0.269,0.216,0.43,0.458,0.385,0.299
202,9.187086643357144,299.583,12.435,2.002,0.954,0.143,0.396,0.359,0.397,0.244,0.301,0.262,0.323,0.422,0.384,0.326
203,8.978810700930062,203.633,17.081,3.914,0.907,0.14,0.149,0.41,0.383,0.298,0.379,0.338,0.372,0.297,0.314,0.275
204,8.886056647693163,325.808,93.811,7.948,0.762,0.14,0.945,0.08,0.475,0.003,0.32,0.405,0.022,0.472,0.5,0.426
205,9.136677139879543,18.009,8.136,1.924,0.642,0.138,0.391,0.502,0.309,0.324,0.412,0.274,0.414,0.324,0.401,0.352
206,8.943095148663527,35.209,7.682,2.783,0.771,0.139,0.064,0.404,0.442,0.415,0.339,0.32,0.461,0.362,0.303,0.269
207,9.275724130399212,31.594,4.651,2.177,0.822,0.138,0.539,0.442,0.375,0.469,0.336,0.25,0.419,0.545,0.452,0.414
208,9.148741651280924,23.875,12.489,4.355,0.586,0.132,0.65,0.467,0.309,0.324,0.44,0.327,0.399,0.368,0.476,0.475
209,9.2518119729938,186.856,94.892,5.89,0.65,0.136,0.603,0.261,0.32,0.542,0.346,0.266,0.731,0.518,0.395,0.523
210,9.142667503568733,499.569,46.733,1.967,0.911,0.135,0.434,0.064,0.388,0.019,0.43,0.294,0.032,0.578,0.295,0.237
211,9.292429823902063,205.631,101.655,3.808,0.661,0.142,0.462,0.133,0.421,0.083,0.372,0.372,0.133,0.479,0.339,0.249
212,9.327902142064282,150.438,105.117,4.46,0.579,0.142,0.102,0.162,0.435,0.005,0.366,0.365,0.047,0.431,0.233,0.15
213,9.0268721464003,39.223,5.607,3.117,0.818,0.135,0.61,0.504,0.368,0.564,0.316,0.324,0.561,0.326,0.494,0.471
